ProductID,ProductName,Category,Description,Keywords,Price,UnitsSoldLast30Days
10478,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",2060.47,16
10479,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",1811.97,18
10480,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2015.63,17
10481,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",1812.64,20
10482,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",501.68,21
10483,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",1520.61,21
10484,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",626.31,21
10485,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1850.55,21
10486,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3861.38,22
10487,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",3561.61,18
10488,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",842.26,24
10489,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",1799.97,17
10490,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",3028.0,23
10491,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",1333.78,25
10492,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",638.6,10
10493,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",409.53,15
10494,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",580.57,24
10495,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",1587.84,18
10496,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",203.47,18
10497,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",3616.64,18
10498,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",968.72,20
10499,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2567.71,17
10500,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",4606.31,22
10501,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",1420.55,13
10502,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2185.78,20
10503,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",1366.09,27
10504,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1604.47,19
10505,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",3415.56,18
10506,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",276.15,19
10507,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",1401.9,26
10508,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4855.13,14
10509,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1533.14,22
10510,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2915.22,26
10511,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",4457.56,27
10512,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2920.37,21
10513,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",2112.86,21
10514,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1534.02,26
10515,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",4695.12,17
10516,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",2493.14,19
10517,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",3850.0,20
10518,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2899.35,17
10519,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",2661.84,22
10520,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",2629.56,14
10521,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",2781.24,14
10522,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",1816.76,22
10523,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",4612.52,28
10524,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",4241.14,23
10525,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2728.73,14
10526,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",2055.38,24
10527,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3548.99,19
10528,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4061.31,25
10529,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",4493.79,19
10530,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",2462.95,17
10531,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",2785.12,28
10532,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",120.95,19
10533,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2990.09,20
10534,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",2687.34,17
10535,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",3330.11,15
10536,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",2615.15,26
10537,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2421.82,23
10538,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",1751.54,22
10539,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",1489.66,18
10540,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",102.32,14
10541,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",904.2,23
10542,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",3435.46,22
10543,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",763.49,26
10544,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",4603.49,15
10545,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",1813.66,22
10546,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",945.84,18
10547,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",1532.36,19
10548,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",1593.54,17
10549,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",4555.47,25
10550,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",3162.82,20
10551,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3337.45,23
10552,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",4657.02,19
10553,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",1799.53,21
10554,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",3339.16,13
10555,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",3829.59,19
10556,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",717.41,13
10557,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",284.33,16
10558,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1278.96,19
10559,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",4855.88,22
10560,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",934.47,20
10561,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",4318.12,27
10562,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2416.95,18
10563,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",3934.47,26
10564,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1559.76,23
10565,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",3829.69,22
10566,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4719.61,22
10567,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2749.13,24
10568,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",487.58,22
10569,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",3270.2,22
10570,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",1328.13,15
10571,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",1002.5,15
10572,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",456.45,21
10573,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",1310.76,13
10574,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",3623.67,26
10575,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",4839.28,14
10576,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",3997.09,16
10577,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",4598.17,27
10578,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1863.89,20
10579,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",4381.72,19
10580,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",620.98,21
10581,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",4342.6,30
10582,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",122.36,15
10583,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",3837.36,16
10584,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",1332.01,14
10585,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",4568.23,21
10586,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",3564.65,28
10587,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",4733.47,19
10588,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",2915.79,21
10589,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",1456.55,18
10590,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",3548.26,21
10591,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1819.13,14
10592,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4494.48,12
10593,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",3510.58,19
10594,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",1003.71,28
10595,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",3653.32,23
10596,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",2373.11,30
10597,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",2963.52,12
10598,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2741.08,21
10599,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",1412.02,17
10600,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",897.86,24
10601,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",1538.43,9
10602,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",747.44,19
10603,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",860.83,20
10604,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",708.55,24
10605,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3732.19,18
10606,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4535.13,23
10607,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",1719.33,15
10608,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",2532.14,23
10609,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",1396.3,14
10610,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2671.01,19
10611,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",1054.21,19
10612,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",1177.38,14
10613,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",2525.08,20
10614,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",3869.95,15
10615,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",4264.88,25
10616,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",4619.17,17
10617,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",2106.32,13
10618,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",1384.53,19
10619,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",4151.33,19
10620,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",930.92,15
10621,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2467.13,15
10622,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",4700.89,19
10623,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",3720.33,16
10624,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",4006.78,25
10625,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",4132.16,17
10626,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2811.87,16
10627,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",564.74,20
10628,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",294.17,21
10629,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2398.31,22
10630,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",2987.41,16
10631,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",876.12,13
10632,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3909.77,19
10633,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",4775.98,25
10634,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",1538.08,15
10635,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2177.51,17
10636,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4896.8,19
10637,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2794.92,18
10638,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",3894.2,24
10639,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2799.39,20
10640,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2933.52,24
10641,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",135.76,13
10642,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",414.92,28
10643,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",1426.4,22
10644,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",520.96,24
10645,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",1396.36,16
10646,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",4268.31,27
10647,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",1844.25,17
10648,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",3239.05,25
10649,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",1200.52,19
10650,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4983.98,23
10651,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2045.51,23
10652,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",4395.55,19
10653,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",2869.57,24
10654,curtain,Home & Kitchen,This curtain from our Home & Kitchen collection is best in quality and value.,"curtain, Home & Kitchen, buy curtain online",121.4,26
10655,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",4371.95,24
10656,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3164.53,16
10657,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",2059.07,21
10658,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",4375.89,23
10659,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",2436.79,18
10660,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4891.52,22
10661,shampoo,Beauty,This shampoo from our Beauty collection is best in quality and value.,"shampoo, Beauty, buy shampoo online",4034.02,22
10662,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",3900.06,17
10663,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",3239.69,17
10664,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",710.42,23
10665,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",4541.73,18
10666,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",411.38,12
10667,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",1700.54,12
10668,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2726.74,15
10669,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",2858.11,20
10670,t-shirt,Fashion,This t-shirt from our Fashion collection is best in quality and value.,"t-shirt, Fashion, buy t-shirt online",1023.97,15
10671,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4281.82,22
10672,moisturizer,Beauty,This moisturizer from our Beauty collection is best in quality and value.,"moisturizer, Beauty, buy moisturizer online",4945.39,19
10673,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",796.79,28
10674,headphones,Electronics,This headphones from our Electronics collection is best in quality and value.,"headphones, Electronics, buy headphones online",2739.66,20
10675,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",260.44,28
10676,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",3329.86,20
10677,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",532.83,19
10678,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",2370.72,16
10679,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",3133.45,19
10680,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",3969.37,18
10681,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",4216.43,23
10682,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",1665.68,24
10683,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",3653.17,19
10684,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",327.03,19
10685,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",1604.9,18
10686,novel,Books,This novel from our Books collection is best in quality and value.,"novel, Books, buy novel online",3784.2,17
10687,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",503.04,23
10688,jeans,Fashion,This jeans from our Fashion collection is best in quality and value.,"jeans, Fashion, buy jeans online",224.61,22
10689,sneakers,Fashion,This sneakers from our Fashion collection is best in quality and value.,"sneakers, Fashion, buy sneakers online",3131.9,18
10690,scarf,Fashion,This scarf from our Fashion collection is best in quality and value.,"scarf, Fashion, buy scarf online",3897.39,19
10691,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",257.21,24
10692,mattress,Home & Kitchen,This mattress from our Home & Kitchen collection is best in quality and value.,"mattress, Home & Kitchen, buy mattress online",4785.07,15
10693,lamp,Home & Kitchen,This lamp from our Home & Kitchen collection is best in quality and value.,"lamp, Home & Kitchen, buy lamp online",4335.35,15
10694,blender,Home & Kitchen,This blender from our Home & Kitchen collection is best in quality and value.,"blender, Home & Kitchen, buy blender online",2719.45,24
10695,biography,Books,This biography from our Books collection is best in quality and value.,"biography, Books, buy biography online",3850.5,18
10696,dictionary,Books,This dictionary from our Books collection is best in quality and value.,"dictionary, Books, buy dictionary online",4081.29,22
10697,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",2089.14,12
10698,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",3391.04,14
10699,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",585.62,20
10700,knife,Home & Kitchen,This knife from our Home & Kitchen collection is best in quality and value.,"knife, Home & Kitchen, buy knife online",2878.39,13
10701,laptop,Electronics,This laptop from our Electronics collection is best in quality and value.,"laptop, Electronics, buy laptop online",4102.64,17
10702,guide,Books,This guide from our Books collection is best in quality and value.,"guide, Books, buy guide online",4462.85,23
10703,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",4427.54,19
10704,battery,Electronics,This battery from our Electronics collection is best in quality and value.,"battery, Electronics, buy battery online",3156.34,19
10705,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",385.27,20
10706,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",188.66,15
10707,textbook,Books,This textbook from our Books collection is best in quality and value.,"textbook, Books, buy textbook online",2436.99,24
10708,jacket,Fashion,This jacket from our Fashion collection is best in quality and value.,"jacket, Fashion, buy jacket online",2062.55,23
10709,perfume,Beauty,This perfume from our Beauty collection is best in quality and value.,"perfume, Beauty, buy perfume online",4465.05,23
10710,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",3211.89,21
10711,smartphone,Electronics,This smartphone from our Electronics collection is best in quality and value.,"smartphone, Electronics, buy smartphone online",728.72,12
10712,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",4782.25,16
10713,lipstick,Beauty,This lipstick from our Beauty collection is best in quality and value.,"lipstick, Beauty, buy lipstick online",1634.86,16
10714,conditioner,Beauty,This conditioner from our Beauty collection is best in quality and value.,"conditioner, Beauty, buy conditioner online",3214.74,20
10715,charger,Electronics,This charger from our Electronics collection is best in quality and value.,"charger, Electronics, buy charger online",904.98,29
