GameID,Title,AvgSessionLength,VisualStyle,NarrativeDepth,ComplexityScore,PlayerRating,MechanicsCount,MultiplayerSupport,InAppPurchases,ReleaseYear,AvgPlaytimePerUserHrs,ReviewSentiment,HasStoryMode,Platform,TargetAudienceAge,PriceCategory,Genre
5433,Game_433,62.6,3D,3,3.8,2.0,2,0,1,2015,11.6,Positive,1,Cross-platform,Adults,Premium,Puzzle
5434,Game_434,47.8,Anime,2,1.0,4.0,9,0,0,2024,5.6,Positive,1,PC,All Ages,Premium,Puzzle
5435,Game_435,47.7,Realistic,4,3.6,3.0,14,1,1,2013,0.8,Positive,1,Cross-platform,Kids,Paid,Horror
5436,Game_436,48.8,Pixel,4,3.1,2.3,16,0,1,2013,10.0,Positive,1,Mobile,All Ages,Free,Adventure
5437,Game_437,34.2,Cartoon,1,3.0,2.1,9,1,1,2001,24.4,Positive,1,Mobile,Kids,Premium,Horror
5438,Game_438,42.2,Anime,4,9.1,4.0,15,1,1,2020,0.1,Negative,1,Console,All Ages,Freemium,Strategy
5439,Game_439,50.7,Anime,3,7.2,2.5,5,0,0,2012,10.5,Positive,1,Mobile,All Ages,Paid,Platformer
5440,Game_440,49.5,Cartoon,4,3.5,1.7,1,0,1,2004,2.9,Negative,0,Mobile,Kids,Paid,Adventure
5441,Game_441,63.4,Anime,2,4.8,3.5,10,0,1,2001,33.4,Positive,1,Cross-platform,Adults,Free,RPG
5442,Game_442,35.2,3D,4,2.7,4.6,17,1,1,2004,12.4,Positive,1,Console,Kids,Free,Simulation
5443,Game_443,43.7,Minimalist,4,8.1,4.7,10,0,1,2003,7.6,Positive,0,Cross-platform,Kids,Premium,Adventure
5444,Game_444,25.6,3D,1,8.4,3.9,14,0,0,2013,17.6,Negative,0,Console,Kids,Free,RPG
5445,Game_445,80.1,Cartoon,5,1.9,2.3,6,0,0,2013,5.9,Mixed,0,Console,Kids,Premium,Sports
5446,Game_446,33.7,Cartoon,4,9.5,1.5,10,0,0,2023,0.2,Positive,0,Cross-platform,All Ages,Premium,Strategy
5447,Game_447,60.8,Anime,2,2.7,4.1,12,1,1,2020,0.3,Positive,1,Cross-platform,All Ages,Paid,Adventure
5448,Game_448,42.7,Realistic,2,3.5,1.0,17,0,1,2019,0.9,Mixed,1,Mobile,Teens,Paid,Puzzle
5449,Game_449,47.2,Pixel,3,3.9,5.0,5,1,0,2023,14.5,Positive,1,Console,Teens,Free,Simulation
5450,Game_450,50.2,Minimalist,5,1.2,2.7,2,0,0,2003,8.5,Positive,0,Cross-platform,All Ages,Paid,Platformer
5451,Game_451,10.1,Realistic,4,5.7,2.5,9,1,0,2006,5.9,Mixed,1,Cross-platform,Teens,Freemium,Adventure
5452,Game_452,41.0,3D,5,4.5,2.6,1,0,1,2016,3.2,Mixed,1,PC,Adults,Premium,Sports
5453,Game_453,24.6,Anime,4,7.1,1.4,9,0,0,2013,9.5,Positive,1,PC,Kids,Premium,Horror
5454,Game_454,44.6,Anime,3,9.0,1.6,4,0,0,2009,2.1,Positive,1,Console,Adults,Paid,Puzzle
5455,Game_455,39.8,Cartoon,1,7.4,3.8,13,1,0,2024,34.1,Mixed,1,PC,Adults,Freemium,Adventure
5456,Game_456,56.3,Pixel,1,4.5,2.9,13,0,1,2013,1.6,Positive,1,Console,Teens,Freemium,RPG
5457,Game_457,60.6,3D,1,6.3,2.9,2,0,0,2002,6.4,Positive,1,Console,All Ages,Paid,Shooter
5458,Game_458,39.8,3D,5,9.9,1.1,6,0,1,2000,11.9,Positive,1,Console,Adults,Freemium,Strategy
5459,Game_459,67.5,3D,1,5.6,2.8,14,0,1,2017,8.0,Positive,0,Cross-platform,Kids,Premium,Strategy
5460,Game_460,21.3,3D,5,2.0,1.7,17,1,0,2018,7.4,Positive,1,Mobile,Kids,Premium,Sports
5461,Game_461,28.0,Minimalist,2,1.4,2.3,11,0,0,2013,12.9,Positive,1,Cross-platform,Kids,Freemium,RPG
5462,Game_462,70.9,Pixel,5,6.5,4.4,9,0,0,2014,24.0,Negative,1,Cross-platform,Adults,Freemium,Adventure
5463,Game_463,48.8,Cartoon,3,3.6,2.1,11,0,1,2019,0.8,Positive,0,Mobile,Kids,Free,Simulation
5464,Game_464,36.6,Minimalist,2,3.7,2.2,1,1,1,2012,2.4,Positive,0,Console,All Ages,Paid,Simulation
5465,Game_465,69.1,Pixel,5,5.7,2.0,13,0,1,2015,5.3,Mixed,1,Mobile,All Ages,Free,Platformer
5466,Game_466,40.8,Realistic,5,2.9,1.4,4,1,1,2011,20.6,Positive,1,Cross-platform,All Ages,Paid,Platformer
5467,Game_467,51.8,Minimalist,1,7.2,3.3,12,1,1,2014,6.7,Mixed,1,Mobile,Kids,Free,Puzzle
5468,Game_468,46.3,Anime,2,9.5,4.9,9,0,0,2009,4.2,Positive,0,Console,Kids,Paid,Simulation
5469,Game_469,22.3,Pixel,5,8.1,2.1,15,0,1,2007,0.8,Positive,1,Cross-platform,Adults,Premium,Simulation
5470,Game_470,68.1,Minimalist,5,3.9,2.6,3,0,0,2010,13.8,Mixed,1,Console,Kids,Paid,RPG
5471,Game_471,67.2,Cartoon,3,5.6,4.1,11,0,0,2018,1.2,Mixed,1,Cross-platform,All Ages,Paid,Horror
5472,Game_472,75.7,Realistic,5,6.2,2.8,7,1,0,2001,0.8,Positive,1,Cross-platform,Kids,Free,Shooter
5473,Game_473,44.7,Anime,3,1.9,3.6,4,0,1,2007,8.9,Negative,0,Mobile,Teens,Paid,Shooter
5474,Game_474,49.4,Realistic,3,2.5,1.6,1,0,1,2002,25.5,Mixed,1,Cross-platform,Kids,Freemium,Sports
5475,Game_475,15.1,Anime,5,9.8,4.6,4,1,1,2002,18.2,Negative,0,Mobile,All Ages,Freemium,Simulation
5476,Game_476,54.4,Realistic,3,9.2,1.7,5,0,0,2020,6.8,Negative,1,PC,All Ages,Premium,RPG
5477,Game_477,55.0,Cartoon,4,4.2,3.2,8,1,1,2008,1.0,Positive,0,Console,All Ages,Freemium,Strategy
5478,Game_478,36.9,Minimalist,2,9.9,2.7,19,0,0,2011,10.0,Mixed,0,Cross-platform,Kids,Free,Strategy
5479,Game_479,74.8,Pixel,2,7.7,1.3,6,0,0,2017,1.6,Negative,0,Cross-platform,All Ages,Paid,Shooter
5480,Game_480,47.5,Anime,1,6.4,2.0,18,0,1,2014,3.8,Positive,1,Cross-platform,Adults,Freemium,Strategy
5481,Game_481,72.5,Pixel,1,2.1,2.0,18,0,0,2021,7.3,Positive,1,Mobile,All Ages,Freemium,Puzzle
5482,Game_482,67.7,Anime,2,6.9,2.3,12,1,0,2024,9.9,Positive,1,PC,All Ages,Premium,Horror
5483,Game_483,10.0,3D,3,1.4,4.7,15,1,1,2006,13.6,Mixed,1,PC,Teens,Paid,RPG
5484,Game_484,56.0,Pixel,5,1.7,4.4,15,1,1,2009,0.4,Positive,1,PC,Adults,Free,RPG
5485,Game_485,87.8,Pixel,4,5.0,1.5,2,0,1,2018,13.0,Mixed,1,Console,All Ages,Premium,Adventure
5486,Game_486,35.0,3D,3,1.2,2.0,19,1,1,2024,6.5,Positive,1,Mobile,Teens,Premium,Puzzle
5487,Game_487,22.7,Cartoon,2,6.5,1.0,10,1,0,2001,1.7,Mixed,1,Mobile,Kids,Premium,Shooter
5488,Game_488,68.7,Cartoon,4,5.4,3.9,8,0,1,2022,8.4,Mixed,1,Console,Teens,Paid,Adventure
5489,Game_489,76.4,Pixel,1,1.8,5.0,1,1,0,2021,3.2,Positive,0,PC,All Ages,Paid,Adventure
5490,Game_490,43.3,Minimalist,3,3.8,2.0,7,0,1,2010,0.8,Mixed,0,Cross-platform,Teens,Free,Sports
5491,Game_491,35.4,Realistic,2,5.9,1.1,6,0,1,2018,26.6,Positive,1,Cross-platform,Teens,Free,Simulation
5492,Game_492,47.9,Pixel,5,5.5,3.1,10,1,1,2015,2.7,Mixed,1,PC,Kids,Paid,Simulation
5493,Game_493,47.7,Realistic,1,6.4,3.9,13,1,1,2006,2.1,Positive,1,PC,Adults,Free,Sports
5494,Game_494,50.8,Realistic,3,4.0,1.6,14,0,1,2002,6.0,Positive,0,Console,Adults,Premium,Platformer
5495,Game_495,66.0,Minimalist,1,5.7,4.3,6,1,1,2021,2.5,Positive,0,PC,All Ages,Freemium,RPG
5496,Game_496,61.0,Cartoon,3,7.0,3.2,4,1,0,2023,14.1,Positive,1,Cross-platform,Adults,Freemium,Sports
5497,Game_497,49.4,Realistic,1,4.1,3.1,10,1,0,2000,5.1,Mixed,0,PC,All Ages,Paid,Platformer
5498,Game_498,47.5,Realistic,5,9.9,3.5,16,0,1,2010,6.5,Mixed,1,PC,All Ages,Premium,Sports
5499,Game_499,44.7,Pixel,3,1.9,3.0,16,1,1,2009,6.7,Mixed,1,Cross-platform,All Ages,Premium,Strategy
5500,Game_500,16.9,Cartoon,4,3.3,1.9,18,0,1,2015,6.7,Negative,0,Console,Teens,Free,Horror
5501,Game_501,39.3,Pixel,2,4.6,2.9,2,0,0,2023,1.2,Positive,1,Console,All Ages,Free,Sports
5502,Game_502,40.0,3D,4,1.0,1.4,4,0,1,2023,4.5,Mixed,0,Mobile,Kids,Free,Horror
5503,Game_503,59.1,3D,3,6.2,4.1,11,0,1,2015,21.4,Mixed,1,Mobile,Adults,Paid,Simulation
5504,Game_504,38.2,3D,1,4.1,3.3,11,0,0,2022,6.4,Positive,1,Cross-platform,Teens,Premium,Platformer
5505,Game_505,37.9,3D,3,8.1,4.8,12,0,1,2016,1.4,Positive,1,Mobile,Adults,Paid,Simulation
5506,Game_506,23.3,Minimalist,4,1.6,2.6,12,1,0,2018,5.0,Positive,1,Console,Teens,Paid,Platformer
5507,Game_507,37.5,Cartoon,1,1.7,1.9,2,1,1,2000,14.0,Negative,0,Mobile,Adults,Freemium,Sports
5508,Game_508,61.6,Pixel,1,4.4,4.2,9,0,0,2007,1.1,Positive,1,Console,Teens,Free,Shooter
5509,Game_509,45.7,Cartoon,5,5.8,3.4,1,1,1,2011,0.2,Positive,1,PC,Kids,Premium,RPG
5510,Game_510,77.0,Minimalist,2,3.4,1.8,10,0,0,2008,16.5,Positive,1,Console,Adults,Freemium,Shooter
5511,Game_511,37.0,Realistic,2,9.9,2.3,1,0,1,2013,3.2,Positive,1,Console,All Ages,Paid,Adventure
5512,Game_512,21.3,Realistic,5,7.4,2.2,5,0,0,2008,1.2,Positive,1,PC,Teens,Freemium,Adventure
5513,Game_513,65.6,3D,2,6.4,1.9,10,1,0,2021,4.7,Mixed,1,Cross-platform,Teens,Free,Strategy
5514,Game_514,26.0,Cartoon,1,5.5,1.1,11,1,1,2023,10.1,Positive,1,Console,All Ages,Freemium,Simulation
5515,Game_515,48.3,Realistic,5,1.5,1.3,14,1,1,2024,1.8,Positive,1,Cross-platform,Kids,Free,Simulation
5516,Game_516,24.6,Cartoon,5,3.4,2.8,3,1,1,2016,10.1,Positive,1,Console,All Ages,Premium,Strategy
5517,Game_517,28.4,Pixel,5,8.1,3.8,4,0,0,2006,0.4,Positive,1,Mobile,Kids,Free,Puzzle
5518,Game_518,30.5,Cartoon,4,3.3,2.4,19,0,1,2007,9.5,Positive,1,PC,Adults,Premium,Strategy
5519,Game_519,32.8,Cartoon,3,2.2,4.1,8,1,0,2019,3.8,Positive,0,PC,All Ages,Free,Platformer
5520,Game_520,49.2,Anime,3,3.0,4.1,5,1,1,2000,4.4,Mixed,0,Console,Kids,Paid,Adventure
5521,Game_521,56.6,Realistic,1,2.6,1.1,9,0,1,2002,2.3,Positive,1,Mobile,Teens,Free,Adventure
5522,Game_522,58.1,Anime,2,1.1,5.0,13,0,1,2016,3.2,Positive,1,PC,All Ages,Paid,Strategy
5523,Game_523,26.0,Minimalist,5,1.7,2.8,4,0,1,2005,0.8,Positive,1,PC,Kids,Paid,Platformer
5524,Game_524,36.4,Pixel,4,5.4,3.0,13,0,0,2016,24.0,Positive,1,Console,All Ages,Free,RPG
5525,Game_525,85.6,Pixel,1,7.2,2.2,19,0,1,2017,5.5,Positive,0,Console,All Ages,Paid,Puzzle
5526,Game_526,34.9,Cartoon,5,7.8,2.9,1,0,1,2012,27.7,Mixed,0,Mobile,Teens,Paid,Strategy
5527,Game_527,33.1,Minimalist,3,2.1,4.9,16,1,1,2020,17.9,Positive,1,Cross-platform,Adults,Free,Sports
5528,Game_528,70.2,Realistic,3,1.2,4.1,14,0,1,2017,35.4,Negative,1,Mobile,Teens,Freemium,Strategy
5529,Game_529,41.6,Cartoon,3,1.4,1.2,9,0,1,2011,3.4,Positive,0,Mobile,All Ages,Free,Shooter
5530,Game_530,31.9,Cartoon,2,5.2,1.4,12,0,0,2021,7.5,Positive,1,Console,Adults,Premium,Adventure
5531,Game_531,12.6,Pixel,1,3.0,3.0,12,0,0,2016,8.7,Negative,0,Cross-platform,Kids,Free,Shooter
5532,Game_532,47.0,Realistic,3,4.1,4.3,18,0,0,2011,7.7,Negative,1,PC,Adults,Paid,Sports
5533,Game_533,51.2,3D,1,9.9,4.2,16,0,1,2001,1.2,Mixed,1,Mobile,All Ages,Freemium,RPG
5534,Game_534,56.9,Realistic,3,8.6,4.7,11,0,1,2024,22.6,Positive,1,Mobile,All Ages,Paid,Strategy
5535,Game_535,61.5,Cartoon,5,3.1,1.7,12,0,0,2024,1.8,Positive,1,Console,Adults,Paid,Platformer
5536,Game_536,58.5,Anime,5,1.6,3.6,7,1,0,2020,4.5,Negative,1,Mobile,Adults,Paid,Sports
5537,Game_537,35.6,Anime,5,3.2,3.7,6,1,0,2007,1.6,Negative,1,PC,Adults,Free,Horror
5538,Game_538,49.2,Anime,1,8.7,4.0,5,0,0,2024,2.4,Mixed,1,Mobile,All Ages,Paid,Adventure
5539,Game_539,52.7,3D,1,7.4,1.5,5,1,1,2021,14.3,Negative,0,Cross-platform,Teens,Paid,Platformer
5540,Game_540,20.4,Realistic,4,3.9,2.1,1,0,1,2003,3.8,Positive,1,Console,All Ages,Premium,Adventure
5541,Game_541,52.6,Minimalist,2,9.4,4.9,5,0,1,2002,26.0,Positive,1,Cross-platform,Adults,Freemium,Simulation
5542,Game_542,39.3,3D,4,2.0,1.8,12,0,1,2016,9.8,Positive,0,Console,Teens,Paid,Sports
5543,Game_543,53.6,Pixel,3,1.1,4.7,4,0,0,2024,1.1,Mixed,0,Mobile,All Ages,Premium,Puzzle
5544,Game_544,33.2,3D,1,4.4,1.0,18,1,1,2015,24.3,Positive,1,Mobile,All Ages,Free,Sports
5545,Game_545,34.6,Minimalist,4,5.2,2.6,1,1,0,2022,13.7,Mixed,1,Console,Adults,Free,Strategy
5546,Game_546,28.2,Realistic,5,7.1,4.6,9,0,0,2007,14.5,Mixed,0,Console,All Ages,Premium,Sports
5547,Game_547,81.9,Pixel,1,8.1,2.1,4,0,1,2010,13.4,Mixed,1,Cross-platform,All Ages,Free,Platformer
5548,Game_548,77.3,Pixel,1,5.7,2.0,13,0,0,2011,16.8,Mixed,1,Console,Teens,Premium,RPG
5549,Game_549,40.7,Cartoon,1,5.8,4.2,10,0,1,2019,8.5,Positive,1,Cross-platform,Kids,Freemium,Adventure
5550,Game_550,44.1,Anime,2,5.7,4.3,19,1,0,2007,5.1,Positive,1,Console,Adults,Paid,Simulation
5551,Game_551,49.8,Cartoon,4,4.1,2.5,15,1,0,2011,25.0,Positive,1,Cross-platform,All Ages,Paid,Horror
5552,Game_552,30.0,Pixel,2,1.8,2.8,18,1,0,2009,3.5,Mixed,1,Cross-platform,All Ages,Free,Platformer
5553,Game_553,56.6,Realistic,4,7.7,4.0,11,1,1,2013,10.7,Mixed,1,Cross-platform,All Ages,Freemium,Puzzle
5554,Game_554,66.8,Minimalist,1,5.1,3.9,1,0,1,2008,8.7,Positive,1,Console,Kids,Paid,Shooter
5555,Game_555,69.5,3D,3,1.4,4.2,7,0,0,2016,0.4,Positive,0,Cross-platform,Adults,Paid,Strategy
5556,Game_556,79.5,Realistic,3,7.2,3.9,11,1,0,2003,8.6,Mixed,0,Console,All Ages,Freemium,Puzzle
5557,Game_557,67.7,Anime,4,4.0,2.3,7,1,1,2021,18.3,Positive,0,PC,Kids,Freemium,Strategy
5558,Game_558,75.6,Anime,5,2.1,2.6,2,0,1,2020,1.3,Positive,0,Mobile,Teens,Freemium,Puzzle
5559,Game_559,63.5,Pixel,3,3.2,3.4,19,0,1,2010,5.6,Mixed,0,PC,Teens,Premium,Sports
5560,Game_560,28.7,Anime,4,6.2,4.2,2,0,0,2020,5.7,Mixed,1,Console,Adults,Paid,RPG
5561,Game_561,30.3,Minimalist,4,9.2,2.2,13,0,0,2004,1.3,Positive,1,PC,Adults,Freemium,Sports
5562,Game_562,50.2,Realistic,2,2.7,4.5,11,0,0,2010,6.9,Positive,1,Mobile,Teens,Freemium,Simulation
5563,Game_563,27.7,3D,5,9.2,1.4,7,1,1,2005,24.6,Positive,1,Mobile,Adults,Premium,Platformer
5564,Game_564,24.6,3D,5,9.9,4.2,11,0,0,2020,30.7,Mixed,1,Console,Teens,Premium,RPG
5565,Game_565,50.6,Realistic,4,8.7,3.8,18,0,1,2005,26.1,Positive,0,PC,Kids,Paid,Puzzle
5566,Game_566,16.7,Cartoon,1,9.9,1.9,2,0,0,2004,13.0,Mixed,0,PC,Adults,Paid,Sports
5567,Game_567,24.9,Pixel,2,6.4,3.3,15,0,1,2007,24.2,Positive,0,Mobile,All Ages,Premium,Sports
5568,Game_568,25.6,Realistic,3,10.0,3.3,2,0,1,2003,12.0,Positive,0,Cross-platform,Kids,Premium,Strategy
5569,Game_569,69.1,Anime,3,4.3,3.9,19,0,1,2020,9.1,Positive,0,PC,All Ages,Free,Strategy
5570,Game_570,43.9,Minimalist,2,8.7,3.8,5,0,0,2001,2.8,Negative,1,Cross-platform,All Ages,Freemium,Sports
5571,Game_571,40.0,3D,5,3.2,2.7,5,0,0,2008,1.0,Positive,0,Cross-platform,Adults,Paid,RPG
5572,Game_572,45.0,Pixel,3,7.3,2.3,6,0,1,2004,0.5,Positive,1,PC,Kids,Free,Strategy
5573,Game_573,46.9,Minimalist,3,7.2,4.6,9,1,1,2008,0.3,Positive,0,PC,Kids,Freemium,RPG
5574,Game_574,86.2,Minimalist,2,1.2,4.4,1,1,0,2007,1.0,Positive,1,Mobile,Kids,Paid,Platformer
5575,Game_575,34.0,Realistic,2,3.6,4.4,9,1,0,2020,28.0,Positive,1,PC,Teens,Paid,Sports
5576,Game_576,54.0,Anime,1,5.9,3.5,15,0,1,2003,1.7,Positive,1,PC,Adults,Free,Shooter
5577,Game_577,39.4,3D,1,5.6,2.7,9,0,1,2003,8.3,Positive,1,Mobile,All Ages,Free,Puzzle
5578,Game_578,47.5,Realistic,5,8.6,3.7,1,0,1,2004,7.5,Positive,1,PC,Adults,Premium,Sports
5579,Game_579,40.4,3D,2,7.3,3.3,4,1,0,2010,4.4,Negative,1,Cross-platform,All Ages,Freemium,Shooter
5580,Game_580,74.9,3D,2,2.2,2.1,1,1,1,2004,32.2,Positive,1,Console,Kids,Freemium,Platformer
5581,Game_581,60.4,Cartoon,4,1.9,2.7,6,1,1,2003,4.8,Mixed,1,Console,Teens,Free,Sports
5582,Game_582,29.9,Minimalist,5,7.9,2.1,2,1,0,2024,1.1,Positive,0,Console,All Ages,Free,Simulation
5583,Game_583,34.9,Minimalist,5,6.6,2.0,14,0,0,2014,3.8,Positive,1,PC,Adults,Freemium,Strategy
5584,Game_584,26.3,3D,3,7.2,3.9,15,0,1,2017,32.4,Negative,1,Console,Teens,Premium,Horror
5585,Game_585,10.0,Minimalist,5,5.4,2.6,7,1,0,2022,2.5,Positive,1,Cross-platform,Kids,Premium,Strategy
5586,Game_586,36.0,Anime,3,9.8,2.5,5,1,0,2007,51.5,Positive,0,Mobile,Adults,Freemium,RPG
5587,Game_587,36.2,Pixel,2,5.2,4.7,13,0,0,2014,36.9,Mixed,1,Console,Kids,Free,Sports
5588,Game_588,36.8,Realistic,1,8.6,1.3,12,0,0,2001,6.4,Positive,1,Cross-platform,Adults,Paid,RPG
5589,Game_589,62.0,Cartoon,1,3.6,1.7,1,1,0,2019,0.1,Positive,1,Mobile,Kids,Free,RPG
5590,Game_590,39.6,Anime,1,2.8,1.3,4,1,0,2019,4.7,Mixed,1,PC,All Ages,Free,Simulation
5591,Game_591,59.2,3D,2,3.8,1.1,13,0,0,2004,21.2,Negative,1,Cross-platform,Teens,Paid,Horror
5592,Game_592,23.3,Realistic,1,9.9,1.8,19,1,1,2010,8.8,Positive,0,Console,Adults,Premium,Horror
5593,Game_593,61.3,Cartoon,4,3.1,2.9,1,0,0,2013,26.2,Positive,0,Cross-platform,Teens,Free,Adventure
5594,Game_594,47.1,3D,5,3.8,2.9,10,0,1,2007,18.4,Positive,1,PC,Kids,Paid,Horror
5595,Game_595,62.1,Realistic,4,8.1,3.0,17,0,1,2016,1.1,Positive,0,PC,Kids,Free,Simulation
5596,Game_596,34.9,Cartoon,2,7.4,1.7,16,1,0,2010,6.9,Positive,1,Console,Teens,Freemium,Horror
5597,Game_597,42.7,Realistic,4,4.7,1.1,14,0,1,2018,3.3,Positive,1,Console,All Ages,Freemium,Strategy
5598,Game_598,37.7,Pixel,1,7.1,3.5,16,0,0,2016,5.8,Positive,1,Cross-platform,Kids,Premium,Puzzle
5599,Game_599,47.1,Pixel,4,3.9,1.5,3,0,1,2014,11.1,Negative,1,Mobile,Kids,Freemium,Simulation
5600,Game_600,34.6,Anime,4,4.2,2.8,4,0,1,2005,5.3,Mixed,1,Cross-platform,Kids,Paid,Puzzle
5601,Game_601,56.7,3D,5,6.1,4.7,11,0,1,2014,6.1,Mixed,1,Cross-platform,All Ages,Freemium,Platformer
5602,Game_602,18.6,Minimalist,4,8.9,1.6,7,0,1,2017,4.1,Positive,1,PC,Adults,Paid,Strategy
5603,Game_603,90.0,Anime,5,1.6,4.0,15,0,1,2010,14.7,Positive,1,Cross-platform,All Ages,Premium,Platformer
5604,Game_604,59.8,Cartoon,1,9.0,4.7,14,0,0,2019,2.6,Positive,1,Mobile,Kids,Freemium,Sports
5605,Game_605,97.6,Realistic,3,7.6,2.3,19,0,1,2001,1.7,Positive,1,Mobile,Kids,Freemium,Platformer
5606,Game_606,60.6,Realistic,5,2.9,3.0,4,0,0,2013,17.9,Positive,0,PC,Kids,Premium,Simulation
5607,Game_607,40.2,3D,5,9.4,2.3,4,0,1,2006,9.2,Mixed,0,Mobile,Adults,Free,Strategy
5608,Game_608,60.8,Cartoon,2,6.3,1.9,9,1,0,2018,6.1,Mixed,1,Cross-platform,Teens,Paid,Shooter
5609,Game_609,51.7,3D,3,3.2,4.7,18,1,0,2008,19.4,Positive,1,Cross-platform,All Ages,Paid,Horror
5610,Game_610,37.3,Anime,2,3.9,4.7,9,1,1,2001,17.0,Negative,1,Cross-platform,Teens,Freemium,Horror
5611,Game_611,55.8,Pixel,2,9.9,2.6,12,1,0,2020,20.6,Positive,1,Mobile,Adults,Freemium,Sports
5612,Game_612,49.1,Anime,4,9.6,4.1,8,1,0,2001,1.7,Mixed,1,Console,All Ages,Free,Platformer
5613,Game_613,55.4,Realistic,2,9.9,4.7,19,1,1,2010,0.0,Positive,0,Mobile,Teens,Premium,Sports
5614,Game_614,18.2,Anime,1,2.2,3.0,10,0,0,2012,5.1,Mixed,1,Cross-platform,Adults,Premium,Puzzle
5615,Game_615,84.2,Minimalist,4,4.7,4.6,6,1,0,2017,16.0,Positive,1,Mobile,Teens,Premium,Puzzle
5616,Game_616,40.2,Pixel,1,1.5,2.6,5,0,0,2017,3.5,Positive,1,Cross-platform,Teens,Freemium,Simulation
5617,Game_617,34.2,Realistic,4,5.8,2.0,19,0,0,2013,3.5,Positive,1,Console,All Ages,Premium,Puzzle
5618,Game_618,24.8,Minimalist,1,1.1,1.9,11,0,0,2016,1.7,Positive,0,Console,Kids,Free,Platformer
5619,Game_619,26.0,Cartoon,2,2.5,4.2,13,1,0,2008,2.6,Negative,1,Mobile,Kids,Free,Puzzle
5620,Game_620,43.1,Realistic,2,6.8,2.6,11,1,0,2010,0.8,Positive,1,Cross-platform,Kids,Premium,Sports
5621,Game_621,56.8,3D,2,1.1,3.0,7,0,0,2018,9.1,Mixed,0,Cross-platform,All Ages,Paid,Adventure
5622,Game_622,54.4,Cartoon,5,8.0,2.3,3,1,1,2004,16.8,Negative,1,Mobile,Teens,Free,Simulation
5623,Game_623,63.1,Anime,3,9.1,3.4,16,1,1,2024,4.3,Negative,0,Mobile,Kids,Paid,Adventure
5624,Game_624,46.9,3D,3,9.4,3.9,17,1,1,2004,10.6,Positive,1,Cross-platform,Adults,Freemium,RPG
5625,Game_625,19.7,Anime,3,7.4,3.2,2,0,0,2007,0.7,Positive,1,Cross-platform,All Ages,Free,Shooter
5626,Game_626,58.7,Cartoon,1,9.1,4.1,3,0,1,2008,15.4,Positive,1,Console,Kids,Paid,Strategy
5627,Game_627,10.8,Pixel,4,6.0,1.6,6,0,1,2016,0.2,Positive,1,PC,Adults,Freemium,Sports
5628,Game_628,26.4,3D,1,9.1,2.6,13,1,0,2003,7.0,Positive,1,PC,Teens,Premium,Platformer
5629,Game_629,66.4,Realistic,3,7.9,3.1,15,1,0,2022,5.8,Positive,1,Cross-platform,Kids,Freemium,Sports
5630,Game_630,30.6,Cartoon,4,2.1,2.7,19,1,0,2000,0.8,Positive,1,Mobile,All Ages,Premium,Strategy
5631,Game_631,36.9,Realistic,5,9.8,2.0,13,0,1,2002,10.3,Positive,0,Console,Kids,Premium,Puzzle
5632,Game_632,30.4,3D,2,3.4,2.3,7,1,1,2011,3.9,Mixed,1,Mobile,Teens,Premium,Puzzle
5633,Game_633,42.5,Cartoon,4,4.8,2.0,8,0,0,2014,2.4,Mixed,1,Cross-platform,All Ages,Premium,Horror
5634,Game_634,46.4,Anime,1,2.7,2.1,7,1,1,2000,16.8,Negative,0,Mobile,Kids,Paid,Adventure
5635,Game_635,39.1,Minimalist,5,9.5,3.2,12,0,1,2000,1.6,Positive,1,PC,Teens,Premium,Simulation
5636,Game_636,69.6,Pixel,2,2.5,4.0,12,1,1,2011,6.3,Positive,0,Cross-platform,Adults,Freemium,Simulation
5637,Game_637,36.7,3D,4,7.7,2.9,14,0,0,2015,8.0,Positive,1,Console,Adults,Freemium,Sports
5638,Game_638,45.6,Realistic,4,5.1,3.6,9,0,1,2016,16.0,Mixed,1,Console,Adults,Paid,Simulation
5639,Game_639,24.1,3D,3,2.8,4.1,2,0,1,2021,5.3,Positive,1,Console,Teens,Premium,Strategy
5640,Game_640,54.7,Pixel,1,2.6,2.4,13,0,0,2011,7.9,Mixed,1,PC,All Ages,Paid,Shooter
5641,Game_641,13.6,Cartoon,4,9.6,2.6,15,0,1,2015,3.3,Positive,0,Mobile,Adults,Freemium,Horror
5642,Game_642,56.5,Cartoon,1,6.7,2.6,11,1,0,2011,15.3,Positive,1,Mobile,All Ages,Free,Puzzle
5643,Game_643,64.1,Realistic,5,3.0,2.9,14,1,0,2003,3.3,Negative,0,Console,Kids,Premium,Puzzle
5644,Game_644,31.3,Pixel,5,7.4,4.1,7,0,0,2024,25.1,Negative,1,PC,Teens,Free,Strategy
5645,Game_645,57.8,Cartoon,2,5.9,3.8,4,1,1,2023,16.7,Positive,1,Mobile,Teens,Freemium,Horror
5646,Game_646,29.4,3D,5,3.6,1.8,19,0,0,2001,4.9,Negative,1,PC,Adults,Free,RPG
5647,Game_647,33.6,Realistic,3,4.4,3.5,3,1,1,2021,4.9,Positive,0,Console,Kids,Free,RPG
5648,Game_648,50.6,Anime,5,2.7,1.8,13,0,1,2014,2.2,Mixed,0,Mobile,Teens,Premium,Platformer
5649,Game_649,52.6,3D,4,9.0,2.5,15,1,1,2000,10.7,Positive,1,PC,Teens,Paid,Strategy
